Date,Centre_Name,Commodity_Name,Price
,COIMBATORE,Tur/Arhar Dal,90.0
,DHARWAD,Tur/Arhar Dal,87.0
,PUDUCHERRY,Tur/Arhar Dal,99.0
,TIRUNELVELI,Tur/Arhar Dal,93.0
,DHARWAD,Tur/Arhar Dal,89.0
,DINDIGUL,Tur/Arhar Dal,88.0
,THIRUCHIRAPALLI,Tur/Arhar Dal,94.0
,COIMBATORE,Tur/Arhar Dal,92.0
,TIRUNELVELI,Tur/Arhar Dal,94.0
,DHARWAD,Tur/Arhar Dal,90.0
,DINDIGUL,Tur/Arhar Dal,92.0
,COIMBATORE,Tur/Arhar Dal,94.0
,TIRUNELVELI,Tur/Arhar Dal,95.0
,VISAKHAPATNAM,Tur/Arhar Dal,88.0
,PUDUCHERRY,Tur/Arhar Dal,102.0
,DINDIGUL,Tur/Arhar Dal,93.0
,HYDERABAD,Tur/Arhar Dal,88.0
,PANAJI,Tur/Arhar Dal,93.0
,VISAKHAPATNAM,Tur/Arhar Dal,90.0
,DINDIGUL,Tur/Arhar Dal,95.0
,THIRUCHIRAPALLI,Tur/Arhar Dal,96.0
,TIRUNELVELI,Tur/Arhar Dal,96.0
,HYDERABAD,Tur/Arhar Dal,90.0
,PANAJI,Tur/Arhar Dal,94.0
,DINDIGUL,Tur/Arhar Dal,96.0
,TIRUNELVELI,Tur/Arhar Dal,97.0
,WAYANAD,Tur/Arhar Dal,92.0
,THIRUCHIRAPALLI,Tur/Arhar Dal,98.0
,COIMBATORE,Tur/Arhar Dal,96.0
,PUDUCHERRY,Tur/Arhar Dal,105.0
,MANGALORE,Tur/Arhar Dal,98.0
,MYSORE,Tur/Arhar Dal,99.0
,COIMBATORE,Tur/Arhar Dal,98.0
,THRISSUR,Tur/Arhar Dal,93.0
,TIRUNELVELI,Tur/Arhar Dal,98.0
